seed,fold,feature_set,model,balanced_accuracy,f1,roc_auc,average_precision,precision,recall
2026,2,video_only,gradient_boosting,0.4166666666666667,0.7407407407407407,0.4666666666666667,0.7931908981541335,0.6666666666666666,0.8333333333333334
2026,3,video_only,gradient_boosting,0.8583333333333334,0.9166666666666666,0.9833333333333334,0.9935897435897435,0.9166666666666666,0.9166666666666666
2026,4,video_only,gradient_boosting,0.7348484848484849,0.7368421052631579,0.7575757575757576,0.8915084915084915,0.875,0.6363636363636364
2026,0,video_only,svm_rbf,0.775,0.8181818181818182,0.85,0.9349278036778037,0.9,0.75
2026,1,video_only,svm_rbf,0.7333333333333334,0.7619047619047619,0.75,0.9123015873015873,0.8888888888888888,0.6666666666666666
2026,2,video_only,svm_rbf,0.675,0.782608695652174,0.6666666666666666,0.8594292893925247,0.8181818181818182,0.75
2026,3,video_only,svm_rbf,0.9166666666666667,0.9090909090909091,0.9833333333333334,0.9935897435897435,1.0,0.8333333333333334
2026,4,video_only,svm_rbf,0.8181818181818181,0.7777777777777778,0.9393939393939393,0.9757575757575757,1.0,0.6363636363636364
2026,0,video_only,mlp_sklearn,0.7333333333333334,0.7619047619047619,0.6333333333333333,0.8545284032416386,0.8888888888888888,0.6666666666666666
2026,1,video_only,mlp_sklearn,0.775,0.8181818181818182,0.75,0.9173056722689076,0.9,0.75
2026,2,video_only,mlp_sklearn,0.3666666666666667,0.42105263157894735,0.4833333333333334,0.766915090628326,0.5714285714285714,0.3333333333333333
2026,3,video_only,mlp_sklearn,0.6166666666666667,0.8,0.7833333333333333,0.9302177601809956,0.7692307692307693,0.8333333333333334
2026,4,video_only,mlp_sklearn,0.6439393939393939,0.5882352941176471,0.6060606060606061,0.8135913329095147,0.8333333333333334,0.45454545454545453
2026,0,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2026,1,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2026,2,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2026,3,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2026,4,multimodal,dummy_most_frequent,0.5,0.7857142857142857,0.5,0.6470588235294118,0.6470588235294118,1.0
2026,0,multimodal,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
2026,1,multimodal,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
2026,2,multimodal,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
